gameid,blue_datacompleteness,blue_url,league,blue_year,blue_split,blue_playoffs,date,blue_game,blue_patch,blue_participantid,blue_side,blue_position,blue_playername,blue_playerid,blue_teamname,blue_teamid,blue_champion,blue_ban1,blue_ban2,blue_ban3,blue_ban4,blue_ban5,blue_pick1,blue_pick2,blue_pick3,blue_pick4,blue_pick5,blue_gamelength,blue_result,blue_kills,blue_deaths,blue_assists,blue_teamkills,blue_teamdeaths,blue_doublekills,blue_triplekills,blue_quadrakills,blue_pentakills,blue_firstblood,blue_firstbloodkill,blue_firstbloodassist,blue_firstbloodvictim,blue_team kpm,blue_ckpm,blue_firstdragon,blue_dragons,blue_opp_dragons,blue_elementaldrakes,blue_opp_elementaldrakes,blue_infernals,blue_mountains,blue_clouds,blue_oceans,blue_chemtechs,blue_hextechs,blue_dragons (type unknown),blue_elders,blue_opp_elders,blue_firstherald,blue_heralds,blue_opp_heralds,blue_void_grubs,blue_opp_void_grubs,blue_firstbaron,blue_barons,blue_opp_barons,blue_atakhans,blue_opp_atakhans,blue_firsttower,blue_towers,blue_opp_towers,blue_firstmidtower,blue_firsttothreetowers,blue_turretplates,blue_opp_turretplates,blue_inhibitors,blue_opp_inhibitors,blue_damagetochampions,blue_dpm,blue_damageshare,blue_damagetakenperminute,blue_damagemitigatedperminute,blue_damagetotowers,blue_wardsplaced,blue_wpm,blue_wardskilled,blue_wcpm,blue_controlwardsbought,blue_visionscore,blue_vspm,blue_totalgold,blue_earnedgold,blue_earned gpm,blue_earnedgoldshare,blue_goldspent,blue_gspd,blue_gpr,blue_total cs,blue_minionkills,blue_monsterkills,blue_monsterkillsownjungle,blue_monsterkillsenemyjungle,blue_cspm,blue_goldat10,blue_xpat10,blue_csat10,blue_opp_goldat10,blue_opp_xpat10,blue_opp_csat10,blue_golddiffat10,blue_xpdiffat10,blue_csdiffat10,blue_killsat10,blue_assistsat10,blue_deathsat10,blue_opp_killsat10,blue_opp_assistsat10,blue_opp_deathsat10,blue_goldat15,blue_xpat15,blue_csat15,blue_opp_goldat15,blue_opp_xpat15,blue_opp_csat15,blue_golddiffat15,blue_xpdiffat15,blue_csdiffat15,blue_killsat15,blue_assistsat15,blue_deathsat15,blue_opp_killsat15,blue_opp_assistsat15,blue_opp_deathsat15,blue_goldat20,blue_xpat20,blue_csat20,blue_opp_goldat20,blue_opp_xpat20,blue_opp_csat20,blue_golddiffat20,blue_xpdiffat20,blue_csdiffat20,blue_killsat20,blue_assistsat20,blue_deathsat20,blue_opp_killsat20,blue_opp_assistsat20,blue_opp_deathsat20,blue_goldat25,blue_xpat25,blue_csat25,blue_opp_goldat25,blue_opp_xpat25,blue_opp_csat25,blue_golddiffat25,blue_xpdiffat25,blue_csdiffat25,blue_killsat25,blue_assistsat25,blue_deathsat25,blue_opp_killsat25,blue_opp_assistsat25,blue_opp_deathsat25,red_datacompleteness,red_url,red_year,red_split,red_playoffs,red_game,red_patch,red_participantid,red_side,red_position,red_playername,red_playerid,red_teamname,red_teamid,red_champion,red_ban1,red_ban2,red_ban3,red_ban4,red_ban5,red_pick1,red_pick2,red_pick3,red_pick4,red_pick5,red_gamelength,red_result,red_kills,red_deaths,red_assists,red_teamkills,red_teamdeaths,red_doublekills,red_triplekills,red_quadrakills,red_pentakills,red_firstblood,red_firstbloodkill,red_firstbloodassist,red_firstbloodvictim,red_team kpm,red_ckpm,red_firstdragon,red_dragons,red_opp_dragons,red_elementaldrakes,red_opp_elementaldrakes,red_infernals,red_mountains,red_clouds,red_oceans,red_chemtechs,red_hextechs,red_dragons (type unknown),red_elders,red_opp_elders,red_firstherald,red_heralds,red_opp_heralds,red_void_grubs,red_opp_void_grubs,red_firstbaron,red_barons,red_opp_barons,red_atakhans,red_opp_atakhans,red_firsttower,red_towers,red_opp_towers,red_firstmidtower,red_firsttothreetowers,red_turretplates,red_opp_turretplates,red_inhibitors,red_opp_inhibitors,red_damagetochampions,red_dpm,red_damageshare,red_damagetakenperminute,red_damagemitigatedperminute,red_damagetotowers,red_wardsplaced,red_wpm,red_wardskilled,red_wcpm,red_controlwardsbought,red_visionscore,red_vspm,red_totalgold,red_earnedgold,red_earned gpm,red_earnedgoldshare,red_goldspent,red_gspd,red_gpr,red_total cs,red_minionkills,red_monsterkills,red_monsterkillsownjungle,red_monsterkillsenemyjungle,red_cspm,red_goldat10,red_xpat10,red_csat10,red_opp_goldat10,red_opp_xpat10,red_opp_csat10,red_golddiffat10,red_xpdiffat10,red_csdiffat10,red_killsat10,red_assistsat10,red_deathsat10,red_opp_killsat10,red_opp_assistsat10,red_opp_deathsat10,red_goldat15,red_xpat15,red_csat15,red_opp_goldat15,red_opp_xpat15,red_opp_csat15,red_golddiffat15,red_xpdiffat15,red_csdiffat15,red_killsat15,red_assistsat15,red_deathsat15,red_opp_killsat15,red_opp_assistsat15,red_opp_deathsat15,red_goldat20,red_xpat20,red_csat20,red_opp_goldat20,red_opp_xpat20,red_opp_csat20,red_golddiffat20,red_xpdiffat20,red_csdiffat20,red_killsat20,red_assistsat20,red_deathsat20,red_opp_killsat20,red_opp_assistsat20,red_opp_deathsat20,red_goldat25,red_xpat25,red_csat25,red_opp_goldat25,red_opp_xpat25,red_opp_csat25,red_golddiffat25,red_xpdiffat25,red_csdiffat25,red_killsat25,red_assistsat25,red_deathsat25,red_opp_killsat25,red_opp_assistsat25,red_opp_deathsat25
12627-12627_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=12627,LPL,2025,Split 3,0,2025-08-20 10:04:59,2,15.16,100,Blue,team,,,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,,Yone,Gwen,Renekton,Poppy,Nautilus,Ambessa,Jarvan IV,Akali,Ezreal,Karma,2016,0,15,21,36,15,21,,,,,1.0,,,,0.4464,1.0714,1.0,2.0,3.0,,,,,,,,,2.0,,,,1.0,0.0,1.0,2.0,,1.0,0.0,,,1.0,3.0,9.0,,,,,0.0,1.0,93651,2787.2321,,3943.2738,,,123,3.6607,58,1.7262,58,324,9.6429,60471,38530,1146.7262,,58229,-0.0465475,,,,186,131.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12627,2025,Split 3,0,2,15.16,200,Red,team,,,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,,Yunara,Pantheon,Varus,Senna,Lucian,Taliyah,Trundle,Yorick,Neeko,Kai'Sa,2016,1,21,15,57,21,15,,,,,0.0,,,,0.625,1.0714,0.0,3.0,2.0,,,,,,,,,3.0,,,,0.0,1.0,2.0,1.0,,0.0,1.0,,,0.0,9.0,3.0,,,,,1.0,0.0,102490,3050.2976,,3981.8155,,,110,3.2738,55,1.6369,42,288,8.5714,68186,46245,1376.3393,,61004,0.0465475,,,,228,146.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12610-12610_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=12610,LPL,2025,Split 3,0,2025-08-12 09:11:19,1,15.15,100,Blue,team,,,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,,Yone,Azir,Yunara,Xayah,Sivir,Gwen,Vi,Galio,Corki,Neeko,1777,1,21,7,54,21,7,,,,,0.0,,,,0.7091,0.9454,0.0,2.0,3.0,,,,,,,,,2.0,,,,0.0,1.0,2.0,1.0,,1.0,0.0,,,1.0,9.0,3.0,,,,,1.0,0.0,92308,3116.7586,,3210.3208,,,101,3.4102,54,1.8233,44,276,9.3191,62746,43243,1460.09,,52490,0.136584,,,,218,147.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12610,2025,Split 3,0,1,15.15,200,Red,team,,,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,,Pantheon,Taliyah,Varus,Senna,Rakan,Wukong,Jax,Ryze,Lucian,Rell,1777,0,7,21,18,7,21,,,,,1.0,,,,0.2364,0.9454,1.0,3.0,2.0,,,,,,,,,3.0,,,,1.0,0.0,1.0,2.0,,0.0,1.0,,,0.0,3.0,9.0,,,,,0.0,1.0,57806,1951.8064,,3897.2651,,,96,3.2414,39,1.3168,34,214,7.2257,47748,28245,953.686,,45779,-0.136584,,,,174,125.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12599-12599_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=12599,LPL,2025,Split 3,0,2025-08-07 09:11:31,1,15.15,100,Blue,team,,,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,,Trundle,Vi,Gwen,Yunara,Braum,Rumble,Pantheon,Sylas,Kai'Sa,Alistar,2403,1,22,15,61,22,15,,,,,0.0,,,,0.5493,0.9238,0.0,2.0,3.0,,,,,,,,,2.0,,,,1.0,0.0,3.0,0.0,,1.0,1.0,,,0.0,8.0,3.0,,,,,1.0,0.0,122185,3050.8115,,4275.9051,,,144,3.5955,53,1.3233,66,338,8.4395,77583,51694,1290.7366,,70091,0.0551984,,,,302,217.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12599,2025,Split 3,0,1,15.15,200,Red,team,,,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,,Viego,Varus,Taliyah,Poppy,Senna,Yone,Maokai,Ambessa,Rell,Xayah,2403,0,15,22,35,15,22,,,,,1.0,,,,0.3745,0.9238,1.0,3.0,2.0,,,,,,,,,3.0,,,,0.0,1.0,0.0,3.0,,1.0,1.0,,,1.0,3.0,8.0,,,,,0.0,1.0,114245,2852.5593,,3958.8514,,,134,3.3458,55,1.3733,53,341,8.5144,69517,43628,1089.3383,,66326,-0.0551984,,,,271,208.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12588-12588_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=12588,LPL,2025,Split 3,0,2025-08-02 08:08:52,2,15.14,100,Blue,team,,,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,,Azir,Gwen,Vi,Lucian,Corki,Xin Zhao,Poppy,Orianna,Miss Fortune,Nautilus,2051,0,16,19,38,16,19,,,,,1.0,,,,0.4681,1.0239,1.0,3.0,2.0,,,,,,,,,3.0,,,,0.0,1.0,1.0,2.0,,1.0,0.0,,,0.0,7.0,7.0,,,,,1.0,1.0,87669,2564.6709,,3842.3696,,,134,3.92,55,1.609,56,312,9.1273,64960,42662,1248.0351,,60903,0.0721826,,,,222,162.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12588,2025,Split 3,0,2,15.14,200,Red,team,,,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,,Pantheon,Varus,Taliyah,Senna,Sivir,Ambessa,Wukong,Ryze,Caitlyn,Braum,2051,1,19,16,46,19,16,,,,,0.0,,,,0.5558,1.0239,0.0,2.0,3.0,,,,,,,,,2.0,,,,1.0,0.0,2.0,1.0,,0.0,1.0,,,1.0,7.0,7.0,,,,,1.0,1.0,93220,2727.06,,3490.9703,,,117,3.4227,52,1.5212,37,271,7.9278,66084,43786,1280.9166,,56660,-0.0721826,,,,226,172.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12588-12588_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=12588,LPL,2025,Split 3,0,2025-08-02 07:14:34,1,15.14,100,Blue,team,,,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,,Azir,Gwen,Jarvan IV,Lucian,Corki,Trundle,Galio,Aurora,Kai'Sa,Alistar,1918,0,6,20,24,6,20,,,,,0.0,,,,0.1877,0.8133,1.0,1.0,3.0,,,,,,,,,1.0,,,,0.0,1.0,1.0,2.0,,0.0,1.0,,,0.0,1.0,10.0,,,,,0.0,1.0,63519,1987.0386,,4162.0229,,,120,3.7539,42,1.3139,45,258,8.0709,54675,33733,1055.2555,,53420,-0.0865563,,,,206,161.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12588,2025,Split 3,0,1,15.14,200,Red,team,,,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,,Pantheon,Varus,Taliyah,Senna,Sivir,Rumble,Yone,Maokai,Jhin,Rakan,1918,1,20,6,62,20,6,,,,,1.0,,,,0.6257,0.8133,0.0,3.0,1.0,,,,,,,,,3.0,,,,1.0,0.0,2.0,1.0,,1.0,0.0,,,1.0,10.0,1.0,,,,,1.0,0.0,101064,3161.5433,,3199.8644,,,100,3.1283,54,1.6893,34,285,8.9155,65781,44839,1402.6799,,58253,0.0865563,,,,223,153.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12580-12580_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=12580,LPL,2025,Split 3,0,2025-07-29 10:03:15,2,15.14,100,Blue,team,,,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,,Jax,Yone,Ambessa,Poppy,Rell,Varus,Wukong,Akali,Rakan,Aatrox,1720,1,30,7,76,30,7,,,,,1.0,,,,1.0465,1.2907,1.0,3.0,1.0,,,,,,,,,3.0,,,,1.0,0.0,3.0,0.0,,1.0,0.0,,,1.0,10.0,2.0,,,,,1.0,0.0,105245,3671.3372,,4081.5349,,,98,3.4186,34,1.186,32,228,7.9535,64453,45531,1588.2907,,53906,0.147179,,,,242,149.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12580,2025,Split 3,0,2,15.14,200,Red,team,,,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,,Pantheon,Gwen,Rumble,Gnar,K'Sante,Sion,Orianna,Xin Zhao,Miss Fortune,Nautilus,1720,0,7,30,20,7,30,,,,,0.0,,,,0.2442,1.2907,0.0,1.0,3.0,,,,,,,,,1.0,,,,0.0,1.0,0.0,3.0,,0.0,1.0,,,0.0,2.0,10.0,,,,,0.0,1.0,80481,2807.4767,,4611.1047,,,77,2.686,40,1.3953,28,213,7.4302,48454,29532,1030.186,,46516,-0.147179,,,,154,130.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12633-12633_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=12633,LPL,2025,Split 3,0,2025-08-23 07:10:25,1,15.16,100,Blue,team,,,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,,Vi,Yunara,Varus,Xayah,Nautilus,Wukong,Ornn,Ahri,Rakan,Kai'Sa,1675,1,25,4,66,25,4,,,,,1.0,,,,0.8955,1.0388,0.0,3.0,1.0,,,,,,,,,3.0,,,,1.0,0.0,0.0,3.0,,1.0,0.0,,,0.0,10.0,2.0,,,,,2.0,0.0,83363,2986.1373,,3790.0657,,,98,3.5104,39,1.397,39,225,8.0597,59380,40917,1465.6836,,51490,0.203724,,,,200,134.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12633,2025,Split 3,0,1,15.16,200,Red,team,,,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,,Gwen,Viego,Annie,Neeko,Rell,Rumble,Taliyah,Trundle,Alistar,Corki,1675,0,4,25,12,4,25,,,,,0.0,,,,0.1433,1.0388,1.0,1.0,3.0,,,,,,,,,1.0,,,,0.0,1.0,3.0,0.0,,0.0,1.0,,,1.0,2.0,10.0,,,,,0.0,2.0,72570,2599.5224,,3975.5821,,,106,3.797,38,1.3612,39,216,7.7373,43274,24811,888.7522,,41970,-0.203724,,,,166,134.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625-12625_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=12625,LPL,2025,Split 3,0,2025-08-19 10:06:11,2,15.16,100,Blue,team,,,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,,Vi,Yunara,Annie,Nocturne,Lee Sin,Renekton,Brand,Leona,Smolder,Jayce,2176,0,10,23,23,10,23,,,,,0.0,,,,0.2757,0.8824,1.0,2.0,3.0,,,,,,,,,2.0,,,,1.0,0.0,3.0,0.0,,0.0,1.0,,,0.0,3.0,10.0,,,,,0.0,2.0,101277,2792.5643,,4440.7996,,,124,3.4191,69,1.9026,56,314,8.6581,60887,37314,1028.8787,,58203,-0.0604011,,,,216,162.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12625,2025,Split 3,0,2,15.16,200,Red,team,,,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,,Gwen,Wukong,Viego,Corki,Yone,Senna,K'Sante,Braum,Lillia,Viktor,2176,1,22,10,56,22,10,,,,,1.0,,,,0.6066,0.8824,0.0,3.0,2.0,,,,,,,,,3.0,,,,0.0,1.0,0.0,3.0,,1.0,0.0,,,1.0,10.0,3.0,,,,,2.0,0.0,124941,3445.0643,,4230.8824,,,126,3.4743,63,1.7371,47,334,9.2096,73551,49978,1378.0699,,61828,0.0604011,,,,265,175.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12601-12601_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=12601,LPL,2025,Split 3,0,2025-08-08 11:11:53,3,15.15,100,Blue,team,,,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,,Trundle,Yunara,Vi,Lee Sin,Viktor,Viego,Nautilus,Jhin,Poppy,Sylas,2409,0,13,21,39,13,21,,,,,1.0,,,,0.3238,0.8468,0.0,1.0,4.0,,,,,,,,,1.0,,,,1.0,0.0,3.0,0.0,,0.0,1.0,,,1.0,6.0,8.0,,,,,1.0,1.0,103089,2567.5965,,4161.1706,,,136,3.3873,77,1.9178,66,382,9.5143,70796,44846,1116.9614,,67293,0.0321309,,,,234,172.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12601,2025,Split 3,0,3,15.15,200,Red,team,,,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,,Azir,Gwen,Varus,Galio,Orianna,Lucian,K'Sante,Leona,Jarvan IV,Akali,2409,1,21,13,58,21,13,,,,,0.0,,,,0.523,0.8468,1.0,4.0,1.0,,,,,,,,,4.0,,,,0.0,1.0,0.0,3.0,,1.0,0.0,,,0.0,8.0,6.0,,,,,1.0,1.0,130206,3242.9888,,3686.401,,,150,3.736,64,1.594,61,364,9.066,73050,47100,1173.1009,,65165,-0.0321309,,,,245,164.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12591-12591_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=12591,LPL,2025,Split 3,0,2025-08-03 10:10:12,2,15.14,100,Blue,team,,,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,,Vi,Nocturne,Sion,Renata Glasc,Neeko,Pantheon,Jhin,Renekton,Orianna,Rell,2029,0,10,16,25,10,16,,,,,1.0,,,,0.2957,0.7689,0.0,1.0,4.0,,,,,,,,,1.0,,,,1.0,0.0,3.0,0.0,,0.0,1.0,,,1.0,2.0,8.0,,,,,0.0,1.0,73000,2158.6989,,3721.5968,,,116,3.4303,57,1.6856,42,287,8.4869,57293,35219,1041.4687,,54563,-0.037108,,,,222,172.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12591,2025,Split 3,0,2,15.14,200,Red,team,,,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,,Rumble,Azir,Ryze,Sylas,Akali,Varus,Xin Zhao,K'Sante,Viktor,Poppy,2029,1,16,10,35,16,10,,,,,0.0,,,,0.4731,0.7689,1.0,4.0,1.0,,,,,,,,,4.0,,,,0.0,1.0,0.0,3.0,,1.0,0.0,,,0.0,8.0,2.0,,,,,1.0,0.0,91799,2714.6082,,3650.1528,,,137,4.0513,62,1.8334,48,334,9.8768,64217,42143,1246.2198,,56626,0.037108,,,,244,165.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12591-12591_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=12591,LPL,2025,Split 3,0,2025-08-03 09:13:30,1,15.14,100,Blue,team,,,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,,Azir,Vi,Varus,Kai'Sa,Rakan,Trundle,Gwen,Taliyah,Braum,Senna,2098,0,6,16,15,6,16,,,,,0.0,,,,0.1716,0.6292,0.0,0.0,4.0,,,,,,,,,0.0,,,,0.0,1.0,3.0,0.0,,0.0,1.0,,,0.0,3.0,7.0,,,,,0.0,1.0,63657,1820.5052,,3886.3584,,,127,3.632,60,1.7159,48,312,8.9228,57202,34424,984.4805,,54345,-0.104432,,,,191,156.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12591,2025,Split 3,0,1,15.14,200,Red,team,,,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,,Pantheon,Viego,Nautilus,Ezreal,Poppy,Annie,Wukong,Aurora,Alistar,Corki,2098,1,16,6,33,16,6,,,,,1.0,,,,0.4576,0.6292,1.0,4.0,0.0,,,,,,,,,4.0,,,,1.0,0.0,0.0,3.0,,1.0,0.0,,,1.0,7.0,3.0,,,,,1.0,0.0,102570,2933.3651,,3103.47,,,137,3.918,79,2.2593,54,374,10.6959,69472,46694,1335.3861,,60333,0.104432,,,,251,156.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12589-12589_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=12589,LPL,2025,Split 3,0,2025-08-02 11:06:40,3,15.14,100,Blue,team,,,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,,Sion,Ryze,Ambessa,Ezreal,Sivir,Aurora,Skarner,Corki,Rell,Nidalee,1908,0,10,22,29,10,22,,,,,1.0,,,,0.3145,1.0063,0.0,0.0,4.0,,,,,,,,,0.0,,,,0.0,1.0,3.0,0.0,,0.0,1.0,,,1.0,2.0,9.0,,,,,0.0,1.0,97144,3054.8428,,3924.8428,,,106,3.3333,47,1.478,38,267,8.3962,51489,30649,963.805,,49910,-0.191388,,,,194,151.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12589,2025,Split 3,0,3,15.14,200,Red,team,,,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,,Azir,Pantheon,Varus,Jax,Galio,Xin Zhao,K'Sante,Twisted Fate,Kai'Sa,Alistar,1908,1,22,10,71,22,10,,,,,0.0,,,,0.6918,1.0063,1.0,4.0,0.0,,,,,,,,,4.0,,,,1.0,0.0,0.0,3.0,,1.0,0.0,,,0.0,9.0,2.0,,,,,1.0,0.0,96409,3031.7296,,4729.5283,,,113,3.5535,48,1.5094,31,271,8.522,67114,46274,1455.1572,,60473,0.191388,,,,219,155.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12589-12589_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=12589,LPL,2025,Split 3,0,2025-08-02 09:16:36,1,15.14,100,Blue,team,,,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,,Yone,Vi,Varus,Lucian,Sivir,Taliyah,Viego,Nautilus,Senna,Rumble,2249,1,21,9,55,21,9,,,,,1.0,,,,0.5602,0.8004,1.0,4.0,1.0,,,,,,,,,4.0,,,,0.0,1.0,2.0,1.0,,1.0,0.0,,,1.0,10.0,1.0,,,,,2.0,0.0,93724,2500.418,,2930.3691,,,128,3.4149,57,1.5207,41,324,8.6438,76538,52220,1393.1525,,66565,0.103907,,,,280,191.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12589,2025,Split 3,0,1,15.14,200,Red,team,,,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,,Pantheon,Azir,Trundle,Aurora,Jax,Wukong,Annie,Gwen,Braum,Smolder,2249,0,9,21,26,9,21,,,,,0.0,,,,0.2401,0.8004,0.0,1.0,4.0,,,,,,,,,1.0,,,,1.0,0.0,1.0,2.0,,0.0,1.0,,,0.0,1.0,10.0,,,,,0.0,2.0,68188,1819.1552,,3444.5976,,,128,3.4149,54,1.4406,53,309,8.2437,63001,38683,1032.0053,,59990,-0.103907,,,,246,195.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
